O*NET-SOC Code,Title,Attribute Type,Element ID,Element Name,Scale Name,Data Value
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Interest,1.B.1.c,Artistic,Occupational Interests,3.2
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Interest,1.B.1.d,Social,Occupational Interests,6.52
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Interest,1.B.1.e,Enterprising,Occupational Interests,2.12
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Interest,1.B.1.f,Conventional,Occupational Interests,2.83
29-1123.00,Physical Therapists,Interest,1.B.1.a,Realistic,Occupational Interests,4.34
29-1123.00,Physical Therapists,Interest,1.B.1.b,Investigative,Occupational Interests,4.87
29-1123.00,Physical Therapists,Interest,1.B.1.c,Artistic,Occupational Interests,2.17
29-1123.00,Physical Therapists,Interest,1.B.1.d,Social,Occupational Interests,5.91
29-1123.00,Physical Therapists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.49
29-1123.00,Physical Therapists,Interest,1.B.1.f,Conventional,Occupational Interests,3.08
29-1124.00,Radiation Therapists,Interest,1.B.1.a,Realistic,Occupational Interests,4.88
29-1124.00,Radiation Therapists,Interest,1.B.1.b,Investigative,Occupational Interests,4.64
29-1124.00,Radiation Therapists,Interest,1.B.1.c,Artistic,Occupational Interests,1.23
29-1124.00,Radiation Therapists,Interest,1.B.1.d,Social,Occupational Interests,4.75
29-1124.00,Radiation Therapists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.73
29-1124.00,Radiation Therapists,Interest,1.B.1.f,Conventional,Occupational Interests,4.52
29-1125.00,Recreational Therapists,Interest,1.B.1.a,Realistic,Occupational Interests,3.82
29-1125.00,Recreational Therapists,Interest,1.B.1.b,Investigative,Occupational Interests,4.17
29-1125.00,Recreational Therapists,Interest,1.B.1.c,Artistic,Occupational Interests,3.03
29-1125.00,Recreational Therapists,Interest,1.B.1.d,Social,Occupational Interests,6.86
29-1125.00,Recreational Therapists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.52
29-1125.00,Recreational Therapists,Interest,1.B.1.f,Conventional,Occupational Interests,2.5
29-1126.00,Respiratory Therapists,Interest,1.B.1.a,Realistic,Occupational Interests,4.92
29-1126.00,Respiratory Therapists,Interest,1.B.1.b,Investigative,Occupational Interests,4.81
29-1126.00,Respiratory Therapists,Interest,1.B.1.c,Artistic,Occupational Interests,1
29-1126.00,Respiratory Therapists,Interest,1.B.1.d,Social,Occupational Interests,5.05
29-1126.00,Respiratory Therapists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.72
29-1126.00,Respiratory Therapists,Interest,1.B.1.f,Conventional,Occupational Interests,3.84
29-1127.00,Speech-Language Pathologists,Interest,1.B.1.a,Realistic,Occupational Interests,2.69
29-1127.00,Speech-Language Pathologists,Interest,1.B.1.b,Investigative,Occupational Interests,5.63
29-1127.00,Speech-Language Pathologists,Interest,1.B.1.c,Artistic,Occupational Interests,2.97
29-1127.00,Speech-Language Pathologists,Interest,1.B.1.d,Social,Occupational Interests,5.91
29-1127.00,Speech-Language Pathologists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.43
29-1127.00,Speech-Language Pathologists,Interest,1.B.1.f,Conventional,Occupational Interests,4.03
29-1128.00,Exercise Physiologists,Interest,1.B.1.a,Realistic,Occupational Interests,5.06
29-1128.00,Exercise Physiologists,Interest,1.B.1.b,Investigative,Occupational Interests,4.87
29-1128.00,Exercise Physiologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.68
29-1128.00,Exercise Physiologists,Interest,1.B.1.d,Social,Occupational Interests,4.82
29-1128.00,Exercise Physiologists,Interest,1.B.1.e,Enterprising,Occupational Interests,3.07
29-1128.00,Exercise Physiologists,Interest,1.B.1.f,Conventional,Occupational Interests,3.52
29-1129.01,Art Therapists,Interest,1.B.1.a,Realistic,Occupational Interests,2.98
29-1129.01,Art Therapists,Interest,1.B.1.b,Investigative,Occupational Interests,3.37
29-1129.01,Art Therapists,Interest,1.B.1.c,Artistic,Occupational Interests,5.81
29-1129.01,Art Therapists,Interest,1.B.1.d,Social,Occupational Interests,5.86
29-1129.01,Art Therapists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.33
29-1129.01,Art Therapists,Interest,1.B.1.f,Conventional,Occupational Interests,2.49
29-1129.02,Music Therapists,Interest,1.B.1.a,Realistic,Occupational Interests,2.16
29-1129.02,Music Therapists,Interest,1.B.1.b,Investigative,Occupational Interests,3.86
29-1129.02,Music Therapists,Interest,1.B.1.c,Artistic,Occupational Interests,5.16
29-1129.02,Music Therapists,Interest,1.B.1.d,Social,Occupational Interests,5.52
29-1129.02,Music Therapists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.56
29-1129.02,Music Therapists,Interest,1.B.1.f,Conventional,Occupational Interests,2.88
29-1131.00,Veterinarians,Interest,1.B.1.a,Realistic,Occupational Interests,5.97
29-1131.00,Veterinarians,Interest,1.B.1.b,Investigative,Occupational Interests,5.94
29-1131.00,Veterinarians,Interest,1.B.1.c,Artistic,Occupational Interests,1
29-1131.00,Veterinarians,Interest,1.B.1.d,Social,Occupational Interests,3.43
29-1131.00,Veterinarians,Interest,1.B.1.e,Enterprising,Occupational Interests,1.71
29-1131.00,Veterinarians,Interest,1.B.1.f,Conventional,Occupational Interests,3.52
29-1141.00,Registered Nurses,Interest,1.B.1.a,Realistic,Occupational Interests,3.66
29-1141.00,Registered Nurses,Interest,1.B.1.b,Investigative,Occupational Interests,4.82
29-1141.00,Registered Nurses,Interest,1.B.1.c,Artistic,Occupational Interests,1.31
29-1141.00,Registered Nurses,Interest,1.B.1.d,Social,Occupational Interests,5.62
29-1141.00,Registered Nurses,Interest,1.B.1.e,Enterprising,Occupational Interests,2.28
29-1141.00,Registered Nurses,Interest,1.B.1.f,Conventional,Occupational Interests,4.58
29-1141.01,Acute Care Nurses,Interest,1.B.1.a,Realistic,Occupational Interests,4.04
29-1141.01,Acute Care Nurses,Interest,1.B.1.b,Investigative,Occupational Interests,5.41
29-1141.01,Acute Care Nurses,Interest,1.B.1.c,Artistic,Occupational Interests,1.48
29-1141.01,Acute Care Nurses,Interest,1.B.1.d,Social,Occupational Interests,5.87
29-1141.01,Acute Care Nurses,Interest,1.B.1.e,Enterprising,Occupational Interests,1.62
29-1141.01,Acute Care Nurses,Interest,1.B.1.f,Conventional,Occupational Interests,3.49
29-1141.02,Advanced Practice Psychiatric Nurses,Interest,1.B.1.a,Realistic,Occupational Interests,2.74
29-1141.02,Advanced Practice Psychiatric Nurses,Interest,1.B.1.b,Investigative,Occupational Interests,5.92
29-1141.02,Advanced Practice Psychiatric Nurses,Interest,1.B.1.c,Artistic,Occupational Interests,2.62
29-1141.02,Advanced Practice Psychiatric Nurses,Interest,1.B.1.d,Social,Occupational Interests,5.89
29-1141.02,Advanced Practice Psychiatric Nurses,Interest,1.B.1.e,Enterprising,Occupational Interests,1.83
29-1141.02,Advanced Practice Psychiatric Nurses,Interest,1.B.1.f,Conventional,Occupational Interests,3.84
29-1141.03,Critical Care Nurses,Interest,1.B.1.a,Realistic,Occupational Interests,4.1
29-1141.03,Critical Care Nurses,Interest,1.B.1.b,Investigative,Occupational Interests,5.07
29-1141.03,Critical Care Nurses,Interest,1.B.1.c,Artistic,Occupational Interests,1.58
29-1141.03,Critical Care Nurses,Interest,1.B.1.d,Social,Occupational Interests,5.5
29-1141.03,Critical Care Nurses,Interest,1.B.1.e,Enterprising,Occupational Interests,2.07
29-1141.03,Critical Care Nurses,Interest,1.B.1.f,Conventional,Occupational Interests,3.92
29-1141.04,Clinical Nurse Specialists,Interest,1.B.1.a,Realistic,Occupational Interests,2.42
29-1141.04,Clinical Nurse Specialists,Interest,1.B.1.b,Investigative,Occupational Interests,4.97
29-1141.04,Clinical Nurse Specialists,Interest,1.B.1.c,Artistic,Occupational Interests,1.71
29-1141.04,Clinical Nurse Specialists,Interest,1.B.1.d,Social,Occupational Interests,6.09
29-1141.04,Clinical Nurse Specialists,Interest,1.B.1.e,Enterprising,Occupational Interests,3.92
29-1141.04,Clinical Nurse Specialists,Interest,1.B.1.f,Conventional,Occupational Interests,4.21
29-1151.00,Nurse Anesthetists,Interest,1.B.1.a,Realistic,Occupational Interests,5
29-1151.00,Nurse Anesthetists,Interest,1.B.1.b,Investigative,Occupational Interests,4.94
29-1151.00,Nurse Anesthetists,Interest,1.B.1.c,Artistic,Occupational Interests,1
29-1151.00,Nurse Anesthetists,Interest,1.B.1.d,Social,Occupational Interests,5.18
29-1151.00,Nurse Anesthetists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.92
29-1151.00,Nurse Anesthetists,Interest,1.B.1.f,Conventional,Occupational Interests,4.25
29-1161.00,Nurse Midwives,Interest,1.B.1.a,Realistic,Occupational Interests,3.42
29-1161.00,Nurse Midwives,Interest,1.B.1.b,Investigative,Occupational Interests,4.33
29-1161.00,Nurse Midwives,Interest,1.B.1.c,Artistic,Occupational Interests,1.91
29-1161.00,Nurse Midwives,Interest,1.B.1.d,Social,Occupational Interests,5.85
29-1161.00,Nurse Midwives,Interest,1.B.1.e,Enterprising,Occupational Interests,2.92
29-1161.00,Nurse Midwives,Interest,1.B.1.f,Conventional,Occupational Interests,3.41
29-1171.00,Nurse Practitioners,Interest,1.B.1.a,Realistic,Occupational Interests,3.67
29-1171.00,Nurse Practitioners,Interest,1.B.1.b,Investigative,Occupational Interests,5.52
29-1171.00,Nurse Practitioners,Interest,1.B.1.c,Artistic,Occupational Interests,1.31
29-1171.00,Nurse Practitioners,Interest,1.B.1.d,Social,Occupational Interests,5.36
29-1171.00,Nurse Practitioners,Interest,1.B.1.e,Enterprising,Occupational Interests,2.13
29-1171.00,Nurse Practitioners,Interest,1.B.1.f,Conventional,Occupational Interests,4.28
29-1181.00,Audiologists,Interest,1.B.1.a,Realistic,Occupational Interests,4.09
29-1181.00,Audiologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.03
29-1181.00,Audiologists,Interest,1.B.1.c,Artistic,Occupational Interests,2.13
29-1181.00,Audiologists,Interest,1.B.1.d,Social,Occupational Interests,5.76
29-1181.00,Audiologists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.61
29-1181.00,Audiologists,Interest,1.B.1.f,Conventional,Occupational Interests,4.16
29-1211.00,Anesthesiologists,Interest,1.B.1.a,Realistic,Occupational Interests,5.13
29-1211.00,Anesthesiologists,Interest,1.B.1.b,Investigative,Occupational Interests,5.77
29-1211.00,Anesthesiologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.13
29-1211.00,Anesthesiologists,Interest,1.B.1.d,Social,Occupational Interests,5.22
29-1211.00,Anesthesiologists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.48
29-1211.00,Anesthesiologists,Interest,1.B.1.f,Conventional,Occupational Interests,3.95
29-1212.00,Cardiologists,Interest,1.B.1.a,Realistic,Occupational Interests,4.97
29-1212.00,Cardiologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.86
29-1212.00,Cardiologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.16
29-1212.00,Cardiologists,Interest,1.B.1.d,Social,Occupational Interests,4.73
29-1212.00,Cardiologists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.3
29-1212.00,Cardiologists,Interest,1.B.1.f,Conventional,Occupational Interests,4.01
29-1213.00,Dermatologists,Interest,1.B.1.a,Realistic,Occupational Interests,5.55
29-1213.00,Dermatologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.29
29-1213.00,Dermatologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.76
29-1213.00,Dermatologists,Interest,1.B.1.d,Social,Occupational Interests,4.29
29-1213.00,Dermatologists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.76
29-1213.00,Dermatologists,Interest,1.B.1.f,Conventional,Occupational Interests,3.65
29-1214.00,Emergency Medicine Physicians,Interest,1.B.1.a,Realistic,Occupational Interests,4.18
29-1214.00,Emergency Medicine Physicians,Interest,1.B.1.b,Investigative,Occupational Interests,5.64
29-1214.00,Emergency Medicine Physicians,Interest,1.B.1.c,Artistic,Occupational Interests,1
29-1214.00,Emergency Medicine Physicians,Interest,1.B.1.d,Social,Occupational Interests,5.56
29-1214.00,Emergency Medicine Physicians,Interest,1.B.1.e,Enterprising,Occupational Interests,2.74
29-1214.00,Emergency Medicine Physicians,Interest,1.B.1.f,Conventional,Occupational Interests,4.18
29-1215.00,Family Medicine Physicians,Interest,1.B.1.a,Realistic,Occupational Interests,3.75
29-1215.00,Family Medicine Physicians,Interest,1.B.1.b,Investigative,Occupational Interests,6.08
29-1215.00,Family Medicine Physicians,Interest,1.B.1.c,Artistic,Occupational Interests,1.45
29-1215.00,Family Medicine Physicians,Interest,1.B.1.d,Social,Occupational Interests,6.21
29-1215.00,Family Medicine Physicians,Interest,1.B.1.e,Enterprising,Occupational Interests,2.34
29-1215.00,Family Medicine Physicians,Interest,1.B.1.f,Conventional,Occupational Interests,3.95
29-1216.00,General Internal Medicine Physicians,Interest,1.B.1.a,Realistic,Occupational Interests,4.38
29-1216.00,General Internal Medicine Physicians,Interest,1.B.1.b,Investigative,Occupational Interests,6.83
29-1216.00,General Internal Medicine Physicians,Interest,1.B.1.c,Artistic,Occupational Interests,1.42
29-1216.00,General Internal Medicine Physicians,Interest,1.B.1.d,Social,Occupational Interests,6.13
29-1216.00,General Internal Medicine Physicians,Interest,1.B.1.e,Enterprising,Occupational Interests,2.11
29-1216.00,General Internal Medicine Physicians,Interest,1.B.1.f,Conventional,Occupational Interests,3.66
29-1217.00,Neurologists,Interest,1.B.1.a,Realistic,Occupational Interests,3.91
29-1217.00,Neurologists,Interest,1.B.1.b,Investigative,Occupational Interests,7
29-1217.00,Neurologists,Interest,1.B.1.c,Artistic,Occupational Interests,2.09
29-1217.00,Neurologists,Interest,1.B.1.d,Social,Occupational Interests,5.32
29-1217.00,Neurologists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.42
29-1217.00,Neurologists,Interest,1.B.1.f,Conventional,Occupational Interests,3.63
29-1218.00,Obstetricians and Gynecologists,Interest,1.B.1.a,Realistic,Occupational Interests,4.57
29-1218.00,Obstetricians and Gynecologists,Interest,1.B.1.b,Investigative,Occupational Interests,5.41
29-1218.00,Obstetricians and Gynecologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.34
29-1218.00,Obstetricians and Gynecologists,Interest,1.B.1.d,Social,Occupational Interests,5.4
29-1218.00,Obstetricians and Gynecologists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.61
29-1218.00,Obstetricians and Gynecologists,Interest,1.B.1.f,Conventional,Occupational Interests,4.14
29-1221.00,"Pediatricians, General",Interest,1.B.1.a,Realistic,Occupational Interests,3.76
29-1221.00,"Pediatricians, General",Interest,1.B.1.b,Investigative,Occupational Interests,6.2
29-1221.00,"Pediatricians, General",Interest,1.B.1.c,Artistic,Occupational Interests,1.77
29-1221.00,"Pediatricians, General",Interest,1.B.1.d,Social,Occupational Interests,6.63
29-1221.00,"Pediatricians, General",Interest,1.B.1.e,Enterprising,Occupational Interests,2.49
29-1221.00,"Pediatricians, General",Interest,1.B.1.f,Conventional,Occupational Interests,3.53
29-1222.00,"Physicians, Pathologists",Interest,1.B.1.a,Realistic,Occupational Interests,5.36
29-1222.00,"Physicians, Pathologists",Interest,1.B.1.b,Investigative,Occupational Interests,7
29-1222.00,"Physicians, Pathologists",Interest,1.B.1.c,Artistic,Occupational Interests,1.2
29-1222.00,"Physicians, Pathologists",Interest,1.B.1.d,Social,Occupational Interests,3.46
29-1222.00,"Physicians, Pathologists",Interest,1.B.1.e,Enterprising,Occupational Interests,1.4
29-1222.00,"Physicians, Pathologists",Interest,1.B.1.f,Conventional,Occupational Interests,4.57
29-1223.00,Psychiatrists,Interest,1.B.1.a,Realistic,Occupational Interests,2.14
29-1223.00,Psychiatrists,Interest,1.B.1.b,Investigative,Occupational Interests,6.37
29-1223.00,Psychiatrists,Interest,1.B.1.c,Artistic,Occupational Interests,2.72
29-1223.00,Psychiatrists,Interest,1.B.1.d,Social,Occupational Interests,5.98
29-1223.00,Psychiatrists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.12
29-1223.00,Psychiatrists,Interest,1.B.1.f,Conventional,Occupational Interests,3.9
29-1224.00,Radiologists,Interest,1.B.1.a,Realistic,Occupational Interests,4.76
29-1224.00,Radiologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.6
29-1224.00,Radiologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.19
29-1224.00,Radiologists,Interest,1.B.1.d,Social,Occupational Interests,3.91
29-1224.00,Radiologists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.14
29-1224.00,Radiologists,Interest,1.B.1.f,Conventional,Occupational Interests,4.8
29-1229.01,Allergists and Immunologists,Interest,1.B.1.a,Realistic,Occupational Interests,4.09
29-1229.01,Allergists and Immunologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.92
29-1229.01,Allergists and Immunologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.68
29-1229.01,Allergists and Immunologists,Interest,1.B.1.d,Social,Occupational Interests,5.1
29-1229.01,Allergists and Immunologists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.23
29-1229.01,Allergists and Immunologists,Interest,1.B.1.f,Conventional,Occupational Interests,3.54
29-1229.02,Hospitalists,Interest,1.B.1.a,Realistic,Occupational Interests,3.63
29-1229.02,Hospitalists,Interest,1.B.1.b,Investigative,Occupational Interests,4.68
29-1229.02,Hospitalists,Interest,1.B.1.c,Artistic,Occupational Interests,1.55
29-1229.02,Hospitalists,Interest,1.B.1.d,Social,Occupational Interests,6.05
29-1229.02,Hospitalists,Interest,1.B.1.e,Enterprising,Occupational Interests,3.14
29-1229.02,Hospitalists,Interest,1.B.1.f,Conventional,Occupational Interests,4.15
29-1229.03,Urologists,Interest,1.B.1.a,Realistic,Occupational Interests,5.16
29-1229.03,Urologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.9
29-1229.03,Urologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.23
29-1229.03,Urologists,Interest,1.B.1.d,Social,Occupational Interests,5.16
29-1229.03,Urologists,Interest,1.B.1.e,Enterprising,Occupational Interests,2.31
29-1229.03,Urologists,Interest,1.B.1.f,Conventional,Occupational Interests,3.42
29-1229.04,Physical Medicine and Rehabilitation Physicians,Interest,1.B.1.a,Realistic,Occupational Interests,4.55
29-1229.04,Physical Medicine and Rehabilitation Physicians,Interest,1.B.1.b,Investigative,Occupational Interests,6.36
29-1229.04,Physical Medicine and Rehabilitation Physicians,Interest,1.B.1.c,Artistic,Occupational Interests,2.02
29-1229.04,Physical Medicine and Rehabilitation Physicians,Interest,1.B.1.d,Social,Occupational Interests,5.97
29-1229.04,Physical Medicine and Rehabilitation Physicians,Interest,1.B.1.e,Enterprising,Occupational Interests,1.71
29-1229.04,Physical Medicine and Rehabilitation Physicians,Interest,1.B.1.f,Conventional,Occupational Interests,2.98
29-1229.05,Preventive Medicine Physicians,Interest,1.B.1.a,Realistic,Occupational Interests,3.28
29-1229.05,Preventive Medicine Physicians,Interest,1.B.1.b,Investigative,Occupational Interests,6.82
29-1229.05,Preventive Medicine Physicians,Interest,1.B.1.c,Artistic,Occupational Interests,1.84
29-1229.05,Preventive Medicine Physicians,Interest,1.B.1.d,Social,Occupational Interests,5.39
29-1229.05,Preventive Medicine Physicians,Interest,1.B.1.e,Enterprising,Occupational Interests,2.36
29-1229.05,Preventive Medicine Physicians,Interest,1.B.1.f,Conventional,Occupational Interests,3.34
29-1229.06,Sports Medicine Physicians,Interest,1.B.1.a,Realistic,Occupational Interests,5.07
29-1229.06,Sports Medicine Physicians,Interest,1.B.1.b,Investigative,Occupational Interests,5.49
29-1229.06,Sports Medicine Physicians,Interest,1.B.1.c,Artistic,Occupational Interests,1.26
29-1229.06,Sports Medicine Physicians,Interest,1.B.1.d,Social,Occupational Interests,5.26
29-1229.06,Sports Medicine Physicians,Interest,1.B.1.e,Enterprising,Occupational Interests,3.29
29-1229.06,Sports Medicine Physicians,Interest,1.B.1.f,Conventional,Occupational Interests,3.48
29-1241.00,"Ophthalmologists, Except Pediatric",Interest,1.B.1.a,Realistic,Occupational Interests,4.78
29-1241.00,"Ophthalmologists, Except Pediatric",Interest,1.B.1.b,Investigative,Occupational Interests,6.33
29-1241.00,"Ophthalmologists, Except Pediatric",Interest,1.B.1.c,Artistic,Occupational Interests,1.62
29-1241.00,"Ophthalmologists, Except Pediatric",Interest,1.B.1.d,Social,Occupational Interests,5.28
29-1241.00,"Ophthalmologists, Except Pediatric",Interest,1.B.1.e,Enterprising,Occupational Interests,2.86
29-1241.00,"Ophthalmologists, Except Pediatric",Interest,1.B.1.f,Conventional,Occupational Interests,3.72
29-1242.00,"Orthopedic Surgeons, Except Pediatric",Interest,1.B.1.a,Realistic,Occupational Interests,5.07
29-1242.00,"Orthopedic Surgeons, Except Pediatric",Interest,1.B.1.b,Investigative,Occupational Interests,6.5
29-1242.00,"Orthopedic Surgeons, Except Pediatric",Interest,1.B.1.c,Artistic,Occupational Interests,1.48
29-1242.00,"Orthopedic Surgeons, Except Pediatric",Interest,1.B.1.d,Social,Occupational Interests,4.82
29-1242.00,"Orthopedic Surgeons, Except Pediatric",Interest,1.B.1.e,Enterprising,Occupational Interests,2.35
29-1242.00,"Orthopedic Surgeons, Except Pediatric",Interest,1.B.1.f,Conventional,Occupational Interests,3.89
29-1243.00,Pediatric Surgeons,Interest,1.B.1.a,Realistic,Occupational Interests,4.95
29-1243.00,Pediatric Surgeons,Interest,1.B.1.b,Investigative,Occupational Interests,6.52
29-1243.00,Pediatric Surgeons,Interest,1.B.1.c,Artistic,Occupational Interests,1.55
29-1243.00,Pediatric Surgeons,Interest,1.B.1.d,Social,Occupational Interests,4.99
29-1243.00,Pediatric Surgeons,Interest,1.B.1.e,Enterprising,Occupational Interests,2.43
29-1243.00,Pediatric Surgeons,Interest,1.B.1.f,Conventional,Occupational Interests,3.91
29-1291.00,Acupuncturists,Interest,1.B.1.a,Realistic,Occupational Interests,4.6
29-1291.00,Acupuncturists,Interest,1.B.1.b,Investigative,Occupational Interests,5.32
29-1291.00,Acupuncturists,Interest,1.B.1.c,Artistic,Occupational Interests,2.12
29-1291.00,Acupuncturists,Interest,1.B.1.d,Social,Occupational Interests,5.7
29-1291.00,Acupuncturists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.77
29-1291.00,Acupuncturists,Interest,1.B.1.f,Conventional,Occupational Interests,3.11
29-1292.00,Dental Hygienists,Interest,1.B.1.a,Realistic,Occupational Interests,5.14
29-1292.00,Dental Hygienists,Interest,1.B.1.b,Investigative,Occupational Interests,4.68
29-1292.00,Dental Hygienists,Interest,1.B.1.c,Artistic,Occupational Interests,1.18
29-1292.00,Dental Hygienists,Interest,1.B.1.d,Social,Occupational Interests,5.46
29-1292.00,Dental Hygienists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.67
29-1292.00,Dental Hygienists,Interest,1.B.1.f,Conventional,Occupational Interests,4.29
29-1299.01,Naturopathic Physicians,Interest,1.B.1.a,Realistic,Occupational Interests,4.14
29-1299.01,Naturopathic Physicians,Interest,1.B.1.b,Investigative,Occupational Interests,5.93
29-1299.01,Naturopathic Physicians,Interest,1.B.1.c,Artistic,Occupational Interests,1.92
29-1299.01,Naturopathic Physicians,Interest,1.B.1.d,Social,Occupational Interests,5.78
29-1299.01,Naturopathic Physicians,Interest,1.B.1.e,Enterprising,Occupational Interests,1.99
29-1299.01,Naturopathic Physicians,Interest,1.B.1.f,Conventional,Occupational Interests,3.58
29-1299.02,Orthoptists,Interest,1.B.1.a,Realistic,Occupational Interests,4.68
29-1299.02,Orthoptists,Interest,1.B.1.b,Investigative,Occupational Interests,5.57
29-1299.02,Orthoptists,Interest,1.B.1.c,Artistic,Occupational Interests,2.06
29-1299.02,Orthoptists,Interest,1.B.1.d,Social,Occupational Interests,4.65
29-1299.02,Orthoptists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.64
29-1299.02,Orthoptists,Interest,1.B.1.f,Conventional,Occupational Interests,3.81
29-2011.00,Medical and Clinical Laboratory Technologists,Interest,1.B.1.a,Realistic,Occupational Interests,5.78
29-2011.00,Medical and Clinical Laboratory Technologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.17
29-2011.00,Medical and Clinical Laboratory Technologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.11
29-2011.00,Medical and Clinical Laboratory Technologists,Interest,1.B.1.d,Social,Occupational Interests,2.8
29-2011.00,Medical and Clinical Laboratory Technologists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.55
29-2011.00,Medical and Clinical Laboratory Technologists,Interest,1.B.1.f,Conventional,Occupational Interests,4.99
29-2011.01,Cytogenetic Technologists,Interest,1.B.1.a,Realistic,Occupational Interests,5.37
29-2011.01,Cytogenetic Technologists,Interest,1.B.1.b,Investigative,Occupational Interests,5.96
29-2011.01,Cytogenetic Technologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.47
29-2011.01,Cytogenetic Technologists,Interest,1.B.1.d,Social,Occupational Interests,1.89
29-2011.01,Cytogenetic Technologists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.55
29-2011.01,Cytogenetic Technologists,Interest,1.B.1.f,Conventional,Occupational Interests,5.07
29-2011.02,Cytotechnologists,Interest,1.B.1.a,Realistic,Occupational Interests,5.86
29-2011.02,Cytotechnologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.11
29-2011.02,Cytotechnologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.15
29-2011.02,Cytotechnologists,Interest,1.B.1.d,Social,Occupational Interests,2.54
29-2011.02,Cytotechnologists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.77
29-2011.02,Cytotechnologists,Interest,1.B.1.f,Conventional,Occupational Interests,4.87
29-2011.04,Histotechnologists,Interest,1.B.1.a,Realistic,Occupational Interests,5.79
29-2011.04,Histotechnologists,Interest,1.B.1.b,Investigative,Occupational Interests,6.62
29-2011.04,Histotechnologists,Interest,1.B.1.c,Artistic,Occupational Interests,1.21
29-2011.04,Histotechnologists,Interest,1.B.1.d,Social,Occupational Interests,2.78
29-2011.04,Histotechnologists,Interest,1.B.1.e,Enterprising,Occupational Interests,1.07
29-2011.04,Histotechnologists,Interest,1.B.1.f,Conventional,Occupational Interests,5.21
29-2012.00,Medical and Clinical Laboratory Technicians,Interest,1.B.1.a,Realistic,Occupational Interests,6.02
29-2012.00,Medical and Clinical Laboratory Technicians,Interest,1.B.1.b,Investigative,Occupational Interests,5.87
29-2012.00,Medical and Clinical Laboratory Technicians,Interest,1.B.1.c,Artistic,Occupational Interests,1
29-2012.00,Medical and Clinical Laboratory Technicians,Interest,1.B.1.d,Social,Occupational Interests,2.86
29-2012.00,Medical and Clinical Laboratory Technicians,Interest,1.B.1.e,Enterprising,Occupational Interests,1
29-2012.00,Medical and Clinical Laboratory Technicians,Interest,1.B.1.f,Conventional,Occupational Interests,4.86
29-2012.01,Histology Technicians,Interest,1.B.1.a,Realistic,Occupational Interests,6.45
29-2012.01,Histology Technicians,Interest,1.B.1.b,Investigative,Occupational Interests,5.4
29-2012.01,Histology Technicians,Interest,1.B.1.c,Artistic,Occupational Interests,1.27
29-2012.01,Histology Technicians,Interest,1.B.1.d,Social,Occupational Interests,2.13
29-2012.01,Histology Technicians,Interest,1.B.1.e,Enterprising,Occupational Interests,1
29-2012.01,Histology Technicians,Interest,1.B.1.f,Conventional,Occupational Interests,5.12
